dt,user_id,initial_amount,program,deposit,total_deposits,total_deposits_for_month,current_balance,total_transaction_count,total_transaction_count_for_month,is_last_day_of_month
2017-01-29,17,3395,2,0,1372,1372,4767,2,2,False
2017-01-30,17,3395,2,0,1372,1372,4767,2,2,False
2017-01-31,17,3395,2,0,1372,1372,4767,2,2,True
2017-02-01,17,3395,2,0,1372,0,4767,2,0,False
2017-02-02,17,3395,2,700,2072,700,5467,3,1,False
2017-02-03,17,3395,2,0,2072,700,5467,3,1,False
2017-02-04,17,3395,2,0,2072,700,5467,3,1,False
2017-02-05,17,3395,2,0,2072,700,5467,3,1,False
2017-02-06,17,3395,2,0,2072,700,5467,3,1,False
2017-02-07,17,3395,2,0,2072,700,5467,3,1,False
2017-02-08,17,3395,2,0,2072,700,5467,3,1,False
2017-02-09,17,3395,2,0,2072,700,5467,3,1,False
2017-02-10,17,3395,2,0,2072,700,5467,3,1,False
2017-02-11,17,3395,2,0,2072,700,5467,3,1,False
2017-02-12,17,3395,2,1141,3213,1841,6608,4,2,False
2017-02-13,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-14,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-15,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-16,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-17,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-18,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-19,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-20,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-21,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-22,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-23,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-24,17,3395,2,0,3213,1841,6608,4,2,False
2017-02-25,17,3395,2,1128,4341,2969,7736,5,3,False
2017-02-26,17,3395,2,0,4341,2969,7736,5,3,False
2017-02-27,17,3395,2,0,4341,2969,7736,5,3,False
2017-02-28,17,3395,2,0,4341,2969,7736,5,3,True
2017-03-01,17,3395,2,0,4341,0,7736,5,0,False
2017-03-02,17,3395,2,0,4341,0,7736,5,0,False
2017-03-03,17,3395,2,1143,5484,1143,8879,6,1,False
2017-03-04,17,3395,2,0,5484,1143,8879,6,1,False
2017-03-05,17,3395,2,0,5484,1143,8879,6,1,False
2017-03-06,17,3395,2,0,5484,1143,8879,6,1,False
2017-03-07,17,3395,2,0,5484,1143,8879,6,1,False
2017-03-08,17,3395,2,0,5484,1143,8879,6,1,False
2017-03-09,17,3395,2,192,5676,1335,9071,7,2,False
2017-03-10,17,3395,2,189,5865,1524,9260,8,3,False
2017-03-11,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-12,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-13,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-14,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-15,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-16,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-17,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-18,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-19,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-20,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-21,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-22,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-23,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-24,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-25,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-26,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-27,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-28,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-29,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-30,17,3395,2,0,5865,1524,9260,8,3,False
2017-03-31,17,3395,2,0,5865,1524,9260,8,3,True
2017-01-01,18,889,1,353,353,353,1242,1,1,False
2017-01-02,18,889,1,154,507,507,1396,2,2,False
2017-01-03,18,889,1,0,507,507,1396,2,2,False
2017-01-04,18,889,1,0,507,507,1396,2,2,False
2017-01-05,18,889,1,0,507,507,1396,2,2,False
2017-01-06,18,889,1,0,507,507,1396,2,2,False
2017-01-07,18,889,1,6,513,513,1402,3,3,False
2017-01-08,18,889,1,0,513,513,1402,3,3,False
2017-01-09,18,889,1,0,513,513,1402,3,3,False
2017-01-10,18,889,1,0,513,513,1402,3,3,False
2017-01-11,18,889,1,0,513,513,1402,3,3,False
2017-01-12,18,889,1,-83,430,430,1319,4,4,False
2017-01-13,18,889,1,111,541,541,1430,5,5,False
2017-01-14,18,889,1,0,541,541,1430,5,5,False
2017-01-15,18,889,1,0,541,541,1430,5,5,False
2017-01-16,18,889,1,0,541,541,1430,5,5,False
2017-01-17,18,889,1,0,541,541,1430,5,5,False
2017-01-18,18,889,1,0,541,541,1430,5,5,False
2017-01-19,18,889,1,0,541,541,1430,5,5,False
2017-01-20,18,889,1,0,541,541,1430,5,5,False
2017-01-21,18,889,1,0,541,541,1430,5,5,False
2017-01-22,18,889,1,0,541,541,1430,5,5,False
2017-01-23,18,889,1,0,541,541,1430,5,5,False
2017-01-24,18,889,1,0,541,541,1430,5,5,False
2017-01-25,18,889,1,0,541,541,1430,5,5,False
2017-01-26,18,889,1,336,877,877,1766,6,6,False
2017-01-27,18,889,1,0,877,877,1766,6,6,False
2017-01-28,18,889,1,0,877,877,1766,6,6,False
2017-01-29,18,889,1,0,877,877,1766,6,6,False
2017-01-30,18,889,1,0,877,877,1766,6,6,False
2017-01-31,18,889,1,0,877,877,1766,6,6,True
2017-02-01,18,889,1,0,877,0,1766,6,0,False
2017-02-02,18,889,1,0,877,0,1766,6,0,False
2017-02-03,18,889,1,-90,787,-90,1676,7,1,False
2017-02-04,18,889,1,0,787,-90,1676,7,1,False
2017-02-05,18,889,1,0,787,-90,1676,7,1,False
2017-02-06,18,889,1,0,787,-90,1676,7,1,False
2017-02-07,18,889,1,0,787,-90,1676,7,1,False
2017-02-08,18,889,1,0,787,-90,1676,7,1,False
2017-02-09,18,889,1,0,787,-90,1676,7,1,False
2017-02-10,18,889,1,0,787,-90,1676,7,1,False
2017-02-11,18,889,1,0,787,-90,1676,7,1,False
2017-02-12,18,889,1,0,787,-90,1676,7,1,False
2017-02-13,18,889,1,0,787,-90,1676,7,1,False
2017-02-14,18,889,1,0,787,-90,1676,7,1,False
2017-02-15,18,889,1,0,787,-90,1676,7,1,False
2017-02-16,18,889,1,0,787,-90,1676,7,1,False
2017-02-17,18,889,1,0,787,-90,1676,7,1,False
2017-02-18,18,889,1,0,787,-90,1676,7,1,False
2017-02-19,18,889,1,0,787,-90,1676,7,1,False
2017-02-20,18,889,1,0,787,-90,1676,7,1,False
2017-02-21,18,889,1,0,787,-90,1676,7,1,False
2017-02-22,18,889,1,0,787,-90,1676,7,1,False
2017-02-23,18,889,1,0,787,-90,1676,7,1,False
2017-02-24,18,889,1,0,787,-90,1676,7,1,False
2017-02-25,18,889,1,0,787,-90,1676,7,1,False
2017-02-26,18,889,1,0,787,-90,1676,7,1,False
2017-02-27,18,889,1,0,787,-90,1676,7,1,False
2017-02-28,18,889,1,0,787,-90,1676,7,1,True
2017-03-01,18,889,1,0,787,0,1676,7,0,False
2017-03-02,18,889,1,0,787,0,1676,7,0,False
2017-03-03,18,889,1,0,787,0,1676,7,0,False
2017-03-04,18,889,1,0,787,0,1676,7,0,False
2017-03-05,18,889,1,0,787,0,1676,7,0,False
2017-03-06,18,889,1,100,887,100,1776,8,1,False
2017-03-07,18,889,1,0,887,100,1776,8,1,False
2017-03-08,18,889,1,0,887,100,1776,8,1,False
2017-03-09,18,889,1,0,887,100,1776,8,1,False
2017-03-10,18,889,1,304,1191,404,2080,9,2,False
2017-03-11,18,889,1,0,1191,404,2080,9,2,False
2017-03-12,18,889,1,130,1321,534,2210,10,3,False
2017-03-13,18,889,1,0,1321,534,2210,10,3,False
2017-03-14,18,889,1,0,1321,534,2210,10,3,False
2017-03-15,18,889,1,0,1321,534,2210,10,3,False
2017-03-16,18,889,1,0,1321,534,2210,10,3,False
2017-03-17,18,889,1,0,1321,534,2210,10,3,False
2017-03-18,18,889,1,0,1321,534,2210,10,3,False
2017-03-19,18,889,1,0,1321,534,2210,10,3,False
2017-03-20,18,889,1,389,1710,923,2599,11,4,False
2017-03-21,18,889,1,0,1710,923,2599,11,4,False
2017-03-22,18,889,1,0,1710,923,2599,11,4,False
2017-03-23,18,889,1,0,1710,923,2599,11,4,False
2017-03-24,18,889,1,0,1710,923,2599,11,4,False
2017-03-25,18,889,1,0,1710,923,2599,11,4,False
2017-03-26,18,889,1,0,1710,923,2599,11,4,False
2017-03-27,18,889,1,310,2020,1233,2909,12,5,False
2017-03-28,18,889,1,0,2020,1233,2909,12,5,False
2017-03-29,18,889,1,0,2020,1233,2909,12,5,False
2017-03-30,18,889,1,0,2020,1233,2909,12,5,False
2017-03-31,18,889,1,0,2020,1233,2909,12,5,True
2017-01-01,19,4504,2,0,0,0,4504,0,0,False
2017-01-02,19,4504,2,0,0,0,4504,0,0,False
2017-01-03,19,4504,2,503,503,503,5007,1,1,False
2017-01-04,19,4504,2,0,503,503,5007,1,1,False
2017-01-05,19,4504,2,1171,1674,1674,6178,2,2,False
2017-01-06,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-07,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-08,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-09,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-10,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-11,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-12,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-13,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-14,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-15,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-16,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-17,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-18,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-19,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-20,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-21,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-22,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-23,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-24,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-25,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-26,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-27,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-28,19,4504,2,0,1674,1674,6178,2,2,False
2017-01-29,19,4504,2,792,2466,2466,6970,3,3,False
2017-01-30,19,4504,2,0,2466,2466,6970,3,3,False
2017-01-31,19,4504,2,0,2466,2466,6970,3,3,True
2017-02-01,19,4504,2,0,2466,0,6970,3,0,False
2017-02-02,19,4504,2,0,2466,0,6970,3,0,False
2017-02-03,19,4504,2,0,2466,0,6970,3,0,False
2017-02-04,19,4504,2,0,2466,0,6970,3,0,False
2017-02-05,19,4504,2,0,2466,0,6970,3,0,False
2017-02-06,19,4504,2,0,2466,0,6970,3,0,False
2017-02-07,19,4504,2,0,2466,0,6970,3,0,False
2017-02-08,19,4504,2,0,2466,0,6970,3,0,False
2017-02-09,19,4504,2,0,2466,0,6970,3,0,False
2017-02-10,19,4504,2,0,2466,0,6970,3,0,False
2017-02-11,19,4504,2,0,2466,0,6970,3,0,False
2017-02-12,19,4504,2,0,2466,0,6970,3,0,False
2017-02-13,19,4504,2,0,2466,0,6970,3,0,False
2017-02-14,19,4504,2,0,2466,0,6970,3,0,False
2017-02-15,19,4504,2,0,2466,0,6970,3,0,False
2017-02-16,19,4504,2,0,2466,0,6970,3,0,False
2017-02-17,19,4504,2,0,2466,0,6970,3,0,False
2017-02-18,19,4504,2,0,2466,0,6970,3,0,False
2017-02-19,19,4504,2,0,2466,0,6970,3,0,False
2017-02-20,19,4504,2,0,2466,0,6970,3,0,False
2017-02-21,19,4504,2,0,2466,0,6970,3,0,False
2017-02-22,19,4504,2,0,2466,0,6970,3,0,False
2017-02-23,19,4504,2,0,2466,0,6970,3,0,False
2017-02-24,19,4504,2,0,2466,0,6970,3,0,False
2017-02-25,19,4504,2,0,2466,0,6970,3,0,False
2017-02-26,19,4504,2,291,2757,291,7261,4,1,False
2017-02-27,19,4504,2,0,2757,291,7261,4,1,False
2017-02-28,19,4504,2,0,2757,291,7261,4,1,True
2017-03-01,19,4504,2,0,2757,0,7261,4,0,False
2017-03-02,19,4504,2,0,2757,0,7261,4,0,False
2017-03-03,19,4504,2,99,2856,99,7360,5,1,False
2017-03-04,19,4504,2,0,2856,99,7360,5,1,False
2017-03-05,19,4504,2,0,2856,99,7360,5,1,False
2017-03-06,19,4504,2,0,2856,99,7360,5,1,False
2017-03-07,19,4504,2,0,2856,99,7360,5,1,False
2017-03-08,19,4504,2,0,2856,99,7360,5,1,False
2017-03-09,19,4504,2,0,2856,99,7360,5,1,False
2017-03-10,19,4504,2,0,2856,99,7360,5,1,False
2017-03-11,19,4504,2,0,2856,99,7360,5,1,False
2017-03-12,19,4504,2,0,2856,99,7360,5,1,False
2017-03-13,19,4504,2,0,2856,99,7360,5,1,False
2017-03-14,19,4504,2,0,2856,99,7360,5,1,False
2017-03-15,19,4504,2,0,2856,99,7360,5,1,False
2017-03-16,19,4504,2,0,2856,99,7360,5,1,False
2017-03-17,19,4504,2,0,2856,99,7360,5,1,False
2017-03-18,19,4504,2,0,2856,99,7360,5,1,False
2017-03-19,19,4504,2,0,2856,99,7360,5,1,False
2017-03-20,19,4504,2,0,2856,99,7360,5,1,False
2017-03-21,19,4504,2,0,2856,99,7360,5,1,False
2017-03-22,19,4504,2,0,2856,99,7360,5,1,False
2017-03-23,19,4504,2,0,2856,99,7360,5,1,False
2017-03-24,19,4504,2,0,2856,99,7360,5,1,False
2017-03-25,19,4504,2,0,2856,99,7360,5,1,False
2017-03-26,19,4504,2,0,2856,99,7360,5,1,False
2017-03-27,19,4504,2,0,2856,99,7360,5,1,False
2017-03-28,19,4504,2,0,2856,99,7360,5,1,False
2017-03-29,19,4504,2,0,2856,99,7360,5,1,False
2017-03-30,19,4504,2,0,2856,99,7360,5,1,False
2017-03-31,19,4504,2,0,2856,99,7360,5,1,True
2017-01-01,21,87,1,0,0,0,87,0,0,False
2017-01-02,21,87,1,0,0,0,87,0,0,False
2017-01-03,21,87,1,0,0,0,87,0,0,False
2017-01-04,21,87,1,0,0,0,87,0,0,False
2017-01-05,21,87,1,0,0,0,87,0,0,False
2017-01-06,21,87,1,0,0,0,87,0,0,False
2017-01-07,21,87,1,0,0,0,87,0,0,False
2017-01-08,21,87,1,0,0,0,87,0,0,False
2017-01-09,21,87,1,0,0,0,87,0,0,False
2017-01-10,21,87,1,0,0,0,87,0,0,False
2017-01-11,21,87,1,0,0,0,87,0,0,False
2017-01-12,21,87,1,53,53,53,140,1,1,False
2017-01-13,21,87,1,0,53,53,140,1,1,False
2017-01-14,21,87,1,0,53,53,140,1,1,False
2017-01-15,21,87,1,0,53,53,140,1,1,False
2017-01-16,21,87,1,312,365,365,452,2,2,False
2017-01-17,21,87,1,0,365,365,452,2,2,False
2017-01-18,21,87,1,0,365,365,452,2,2,False
2017-01-19,21,87,1,-62,303,303,390,3,3,False
2017-01-20,21,87,1,0,303,303,390,3,3,False
2017-01-21,21,87,1,0,303,303,390,3,3,False
2017-01-22,21,87,1,-58,245,245,332,4,4,False
2017-01-23,21,87,1,0,245,245,332,4,4,False
2017-01-24,21,87,1,0,245,245,332,4,4,False
2017-01-25,21,87,1,0,245,245,332,4,4,False
2017-01-26,21,87,1,0,245,245,332,4,4,False
2017-01-27,21,87,1,0,245,245,332,4,4,False
2017-01-28,21,87,1,0,245,245,332,4,4,False
2017-01-29,21,87,1,-63,182,182,269,5,5,False
2017-01-30,21,87,1,315,497,497,584,6,6,False
2017-01-31,21,87,1,0,497,497,584,6,6,True
2017-02-01,21,87,1,0,497,0,584,6,0,False
2017-02-02,21,87,1,0,497,0,584,6,0,False
2017-02-03,21,87,1,0,497,0,584,6,0,False
2017-02-04,21,87,1,0,497,0,584,6,0,False
2017-02-05,21,87,1,0,497,0,584,6,0,False
2017-02-06,21,87,1,0,497,0,584,6,0,False
2017-02-07,21,87,1,0,497,0,584,6,0,False
2017-02-08,21,87,1,0,497,0,584,6,0,False
2017-02-09,21,87,1,0,497,0,584,6,0,False
2017-02-10,21,87,1,0,497,0,584,6,0,False
2017-02-11,21,87,1,0,497,0,584,6,0,False
2017-02-12,21,87,1,0,497,0,584,6,0,False
2017-02-13,21,87,1,0,497,0,584,6,0,False
2017-02-14,21,87,1,0,497,0,584,6,0,False
2017-02-15,21,87,1,68,565,68,652,7,1,False
2017-02-16,21,87,1,0,565,68,652,7,1,False
2017-02-17,21,87,1,0,565,68,652,7,1,False
2017-02-18,21,87,1,0,565,68,652,7,1,False
2017-02-19,21,87,1,0,565,68,652,7,1,False
2017-02-20,21,87,1,0,565,68,652,7,1,False
2017-02-21,21,87,1,0,565,68,652,7,1,False
2017-02-22,21,87,1,-32,533,36,620,8,2,False
2017-02-23,21,87,1,0,533,36,620,8,2,False
2017-02-24,21,87,1,0,533,36,620,8,2,False
2017-02-25,21,87,1,0,533,36,620,8,2,False
2017-02-26,21,87,1,383,916,419,1003,9,3,False
2017-02-27,21,87,1,0,916,419,1003,9,3,False
2017-02-28,21,87,1,0,916,419,1003,9,3,True
2017-03-01,21,87,1,0,916,0,1003,9,0,False
2017-03-02,21,87,1,0,916,0,1003,9,0,False
2017-03-03,21,87,1,198,1114,198,1201,10,1,False
2017-03-04,21,87,1,0,1114,198,1201,10,1,False
2017-03-05,21,87,1,0,1114,198,1201,10,1,False
2017-03-06,21,87,1,0,1114,198,1201,10,1,False
2017-03-07,21,87,1,0,1114,198,1201,10,1,False
2017-03-08,21,87,1,0,1114,198,1201,10,1,False
2017-03-09,21,87,1,0,1114,198,1201,10,1,False
2017-03-10,21,87,1,0,1114,198,1201,10,1,False
2017-03-11,21,87,1,0,1114,198,1201,10,1,False
2017-03-12,21,87,1,-13,1101,185,1188,11,2,False
2017-03-13,21,87,1,0,1101,185,1188,11,2,False
2017-03-14,21,87,1,0,1101,185,1188,11,2,False
2017-03-15,21,87,1,0,1101,185,1188,11,2,False
2017-03-16,21,87,1,0,1101,185,1188,11,2,False
2017-03-17,21,87,1,0,1101,185,1188,11,2,False
2017-03-18,21,87,1,0,1101,185,1188,11,2,False
2017-03-19,21,87,1,0,1101,185,1188,11,2,False
2017-03-20,21,87,1,0,1101,185,1188,11,2,False
2017-03-21,21,87,1,0,1101,185,1188,11,2,False
2017-03-22,21,87,1,0,1101,185,1188,11,2,False
2017-03-23,21,87,1,0,1101,185,1188,11,2,False
2017-03-24,21,87,1,0,1101,185,1188,11,2,False
2017-03-25,21,87,1,94,1195,279,1282,12,3,False
2017-03-26,21,87,1,0,1195,279,1282,12,3,False
2017-03-27,21,87,1,0,1195,279,1282,12,3,False
2017-03-28,21,87,1,0,1195,279,1282,12,3,False
2017-03-29,21,87,1,0,1195,279,1282,12,3,False
2017-03-30,21,87,1,0,1195,279,1282,12,3,False
2017-03-31,21,87,1,0,1195,279,1282,12,3,True
2017-01-01,22,3918,2,0,0,0,3918,0,0,False
2017-01-02,22,3918,2,0,0,0,3918,0,0,False
2017-01-03,22,3918,2,0,0,0,3918,0,0,False
2017-01-04,22,3918,2,0,0,0,3918,0,0,False
2017-01-05,22,3918,2,0,0,0,3918,0,0,False
2017-01-06,22,3918,2,0,0,0,3918,0,0,False
2017-01-07,22,3918,2,0,0,0,3918,0,0,False
2017-01-08,22,3918,2,0,0,0,3918,0,0,False
2017-01-09,22,3918,2,0,0,0,3918,0,0,False
2017-01-10,22,3918,2,0,0,0,3918,0,0,False
2017-01-11,22,3918,2,0,0,0,3918,0,0,False
2017-01-12,22,3918,2,0,0,0,3918,0,0,False
2017-01-13,22,3918,2,977,977,977,4895,1,1,False
2017-01-14,22,3918,2,0,977,977,4895,1,1,False
2017-01-15,22,3918,2,0,977,977,4895,1,1,False
2017-01-16,22,3918,2,0,977,977,4895,1,1,False
2017-01-17,22,3918,2,0,977,977,4895,1,1,False
2017-01-18,22,3918,2,0,977,977,4895,1,1,False
2017-01-19,22,3918,2,0,977,977,4895,1,1,False
2017-01-20,22,3918,2,0,977,977,4895,1,1,False
2017-01-21,22,3918,2,0,977,977,4895,1,1,False
2017-01-22,22,3918,2,0,977,977,4895,1,1,False
2017-01-23,22,3918,2,0,977,977,4895,1,1,False
2017-01-24,22,3918,2,0,977,977,4895,1,1,False
2017-01-25,22,3918,2,0,977,977,4895,1,1,False
2017-01-26,22,3918,2,0,977,977,4895,1,1,False
2017-01-27,22,3918,2,0,977,977,4895,1,1,False
2017-01-28,22,3918,2,0,977,977,4895,1,1,False
2017-01-29,22,3918,2,0,977,977,4895,1,1,False
2017-01-30,22,3918,2,0,977,977,4895,1,1,False
2017-01-31,22,3918,2,0,977,977,4895,1,1,True
2017-02-01,22,3918,2,0,977,0,4895,1,0,False
2017-02-02,22,3918,2,1092,2069,1092,5987,2,1,False
2017-02-03,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-04,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-05,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-06,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-07,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-08,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-09,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-10,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-11,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-12,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-13,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-14,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-15,22,3918,2,0,2069,1092,5987,2,1,False
2017-02-16,22,3918,2,-111,1958,981,5876,3,2,False
2017-02-17,22,3918,2,0,1958,981,5876,3,2,False
2017-02-18,22,3918,2,0,1958,981,5876,3,2,False
2017-02-19,22,3918,2,0,1958,981,5876,3,2,False
2017-02-20,22,3918,2,0,1958,981,5876,3,2,False
2017-02-21,22,3918,2,0,1958,981,5876,3,2,False
2017-02-22,22,3918,2,0,1958,981,5876,3,2,False
2017-02-23,22,3918,2,0,1958,981,5876,3,2,False
2017-02-24,22,3918,2,951,2909,1932,6827,4,3,False
2017-02-25,22,3918,2,0,2909,1932,6827,4,3,False
2017-02-26,22,3918,2,0,2909,1932,6827,4,3,False
2017-02-27,22,3918,2,0,2909,1932,6827,4,3,False
2017-02-28,22,3918,2,0,2909,1932,6827,4,3,True
2017-03-01,22,3918,2,0,2909,0,6827,4,0,False
2017-03-02,22,3918,2,0,2909,0,6827,4,0,False
2017-03-03,22,3918,2,0,2909,0,6827,4,0,False
2017-03-04,22,3918,2,0,2909,0,6827,4,0,False
2017-03-05,22,3918,2,0,2909,0,6827,4,0,False
2017-03-06,22,3918,2,0,2909,0,6827,4,0,False
2017-03-07,22,3918,2,0,2909,0,6827,4,0,False
2017-03-08,22,3918,2,0,2909,0,6827,4,0,False
2017-03-09,22,3918,2,0,2909,0,6827,4,0,False
2017-03-10,22,3918,2,0,2909,0,6827,4,0,False
2017-03-11,22,3918,2,0,2909,0,6827,4,0,False
2017-03-12,22,3918,2,0,2909,0,6827,4,0,False
2017-03-13,22,3918,2,0,2909,0,6827,4,0,False
2017-03-14,22,3918,2,0,2909,0,6827,4,0,False
2017-03-15,22,3918,2,0,2909,0,6827,4,0,False
2017-03-16,22,3918,2,0,2909,0,6827,4,0,False
2017-03-17,22,3918,2,0,2909,0,6827,4,0,False
2017-03-18,22,3918,2,676,3585,676,7503,5,1,False
2017-03-19,22,3918,2,0,3585,676,7503,5,1,False
2017-03-20,22,3918,2,0,3585,676,7503,5,1,False
2017-03-21,22,3918,2,0,3585,676,7503,5,1,False
2017-03-22,22,3918,2,0,3585,676,7503,5,1,False
2017-03-23,22,3918,2,0,3585,676,7503,5,1,False
2017-03-24,22,3918,2,0,3585,676,7503,5,1,False
2017-03-25,22,3918,2,0,3585,676,7503,5,1,False
2017-03-26,22,3918,2,0,3585,676,7503,5,1,False
2017-03-27,22,3918,2,0,3585,676,7503,5,1,False
2017-03-28,22,3918,2,0,3585,676,7503,5,1,False
2017-03-29,22,3918,2,653,4238,1329,8156,6,2,False
2017-03-30,22,3918,2,0,4238,1329,8156,6,2,False
2017-03-31,22,3918,2,0,4238,1329,8156,6,2,True
2017-01-01,31,613,1,0,0,0,613,0,0,False
2017-01-02,31,613,1,0,0,0,613,0,0,False
2017-01-03,31,613,1,187,187,187,800,1,1,False
2017-01-04,31,613,1,0,187,187,800,1,1,False
2017-01-05,31,613,1,0,187,187,800,1,1,False
2017-01-06,31,613,1,0,187,187,800,1,1,False
2017-01-07,31,613,1,35,222,222,835,2,2,False
2017-01-08,31,613,1,0,222,222,835,2,2,False
2017-01-09,31,613,1,0,222,222,835,2,2,False
2017-01-10,31,613,1,0,222,222,835,2,2,False
2017-01-11,31,613,1,0,222,222,835,2,2,False
2017-01-12,31,613,1,0,222,222,835,2,2,False
2017-01-13,31,613,1,0,222,222,835,2,2,False
2017-01-14,31,613,1,0,222,222,835,2,2,False
2017-01-15,31,613,1,0,222,222,835,2,2,False
2017-01-16,31,613,1,0,222,222,835,2,2,False
2017-01-17,31,613,1,0,222,222,835,2,2,False
2017-01-18,31,613,1,0,222,222,835,2,2,False
2017-01-19,31,613,1,0,222,222,835,2,2,False
2017-01-20,31,613,1,0,222,222,835,2,2,False
2017-01-21,31,613,1,0,222,222,835,2,2,False
2017-01-22,31,613,1,169,391,391,1004,3,3,False
2017-01-23,31,613,1,0,391,391,1004,3,3,False
2017-01-24,31,613,1,0,391,391,1004,3,3,False
2017-01-25,31,613,1,0,391,391,1004,3,3,False
2017-01-26,31,613,1,0,391,391,1004,3,3,False
2017-01-27,31,613,1,0,391,391,1004,3,3,False
2017-01-28,31,613,1,116,507,507,1120,4,4,False
2017-01-29,31,613,1,0,507,507,1120,4,4,False
2017-01-30,31,613,1,0,507,507,1120,4,4,False
2017-01-31,31,613,1,0,507,507,1120,4,4,True
2017-02-01,31,613,1,0,507,0,1120,4,0,False
2017-02-02,31,613,1,0,507,0,1120,4,0,False
2017-02-03,31,613,1,0,507,0,1120,4,0,False
2017-02-04,31,613,1,0,507,0,1120,4,0,False
2017-02-05,31,613,1,0,507,0,1120,4,0,False
2017-02-06,31,613,1,0,507,0,1120,4,0,False
2017-02-07,31,613,1,0,507,0,1120,4,0,False
2017-02-08,31,613,1,0,507,0,1120,4,0,False
2017-02-09,31,613,1,0,507,0,1120,4,0,False
2017-02-10,31,613,1,0,507,0,1120,4,0,False
2017-02-11,31,613,1,0,507,0,1120,4,0,False
2017-02-12,31,613,1,-89,418,-89,1031,5,1,False
2017-02-13,31,613,1,0,418,-89,1031,5,1,False
2017-02-14,31,613,1,0,418,-89,1031,5,1,False
2017-02-15,31,613,1,0,418,-89,1031,5,1,False
2017-02-16,31,613,1,0,418,-89,1031,5,1,False
2017-02-17,31,613,1,0,418,-89,1031,5,1,False
2017-02-18,31,613,1,0,418,-89,1031,5,1,False
2017-02-19,31,613,1,0,418,-89,1031,5,1,False
2017-02-20,31,613,1,0,418,-89,1031,5,1,False
2017-02-21,31,613,1,0,418,-89,1031,5,1,False
2017-02-22,31,613,1,0,418,-89,1031,5,1,False
2017-02-23,31,613,1,0,418,-89,1031,5,1,False
